epoch,sat_id,sat_x_m,sat_y_m,sat_z_m,health,is_healthy,elevation_deg,rho_m,sisre_error_m,ionosphere_error_m,troposphere_error_m,receiver_clock_error_m,noise_error_m,satellite_clock_correction_m,raw_pseudorange_m,simulated_pseudorange_m,passed_health_filter,passed_elevation_filter,passed_outlier_filter,aligned_epoch
2026-04-01 00:00:00,C01,-34232202.371615544,24511388.617472176,-1043280.7937691938,0.0,True,40.53501083576954,37686032.02701099,0.4020720625505284,7.693342429908706,3.7155688783052927,70.39046877482315,-0.5932552382117385,-149745.3713944221,37835859.00660233,37686102.226296596,True,True,True,True
2026-04-01 00:00:00,C02,4485487.363419026,41931825.947401345,-992125.6849762476,0.0,True,40.308849074470494,37770719.966481596,-0.07358464574325022,7.729079531643253,3.7328284328117323,70.39046877482315,0.17043581774854372,-14041.568154135046,37784843.48386364,37770790.45380154,True,True,True,True
2026-04-01 00:00:00,C03,-14661125.392542213,39544122.40442008,-857345.0812379853,0.0,True,52.8645969566599,36917185.81646944,0.21366024248493795,6.271864861031046,3.0290535094328357,70.39046877482315,-0.3080582057987487,235607.013002605,36681658.40045602,36917256.11254025,True,True,True,True
2026-04-01 00:00:00,C04,-39566632.23094944,14317137.787687251,-2491600.261417104,0.0,True,27.013595375306608,38864788.526322015,-0.3781330017312429,11.008320100115515,5.316567140882768,70.39046877482315,0.07867652192414931,-234163.43644364123,39099038.378665194,38864858.61733431,True,True,True,True
2026-04-01 00:00:00,C05,21966901.67106141,35982247.247825965,109089.66818462778,0.0,True,20.96404834792989,39450294.47774802,-0.6161441345828893,13.974987195874442,6.7493456807332315,70.39046877482315,-0.06256051550043609,-172542.5383298799,39622927.4521749,39450364.18951215,True,True,True,True
2026-04-01 00:00:00,C06,-16191313.50518046,28716581.430235893,26291124.43093649,0.0,True,79.31710694646578,35890502.44590243,-0.8484608649720834,5.088187510895703,2.4573858936745774,70.39046877482315,0.0025701563988414578,-29328.383275758235,35919907.91932965,35890571.9904805,True,True,True,True
2026-04-01 00:00:00,C07,-6037815.342750437,40287660.753297575,11640505.094882589,0.0,True,65.951114498626,36464516.95689762,-0.664496607279671,5.475263300200443,2.64432762535871,70.39046877482315,0.02616980710399448,184664.84669737282,36279929.98193314,36464586.70903959,True,True,True,True
2026-04-01 00:00:00,C08,-1502549.70277578,21379306.335029982,-36248595.63265593,0.0,True,-10.07398932464537,42736522.84911337,0.6887098456653167,57.36856622834928,27.706664718624786,70.39046877482315,0.42421143831598795,-161178.32130902563,42897857.7490434,42736594.35250343,True,False,True,True
2026-04-01 00:00:00,C09,-7591981.442996612,27469139.840775065,31466566.58812984,0.0,True,68.17831188690741,36477411.487249285,0.5904294960540643,5.385927638426188,2.6011821645092352,70.39046877482315,-0.5235755208405714,-74270.16350689478,36551760.09518874,36477481.94457204,True,True,True,True
2026-04-01 00:00:00,C10,-1010975.2876635259,42034663.35152888,6642973.95682012,0.0,True,54.65200640604595,37204355.704728514,0.28562711626006915,6.130055776675932,2.9605655374893995,70.39046877482315,-0.17924403174184322,-30104.20450642441,37234539.49670812,37204426.201580375,True,True,True,True
2026-04-01 00:00:00,C11,-14061221.536396714,-7018388.719509155,23119551.98295469,0.0,True,10.741631142408194,26071122.352204192,-0.6924721335596079,26.82683600241623,12.95626158098367,70.39046877482315,0.05647745746986859,-3670.195671020593,26074902.085446898,26071192.106678292,True,False,True,True
2026-04-01 00:00:00,C12,-946383.772011539,-22561103.789576426,16437149.755375626,0.0,True,-30.193321766588614,30602975.769658413,0.3687689036584239,57.36856622834928,27.706664718624786,70.39046877482315,0.6851004869016651,115417.72528213923,30487714.56394539,30603047.21399658,True,False,True,True
2026-04-01 00:00:00,C13,5187502.361213066,24897784.784518912,-33336000.352022693,0.0,True,-7.6272000791511685,42279380.83725628,-0.1448861241579897,57.36856622834928,27.706664718624786,70.39046877482315,0.40681816295615936,-117796.9090764666,42397333.47396452,42279451.489657104,True,False,True,True
2026-04-01 00:00:00,C14,-19912047.32025282,-15417527.17664607,-11940593.737841334,0.0,True,-34.3370075852158,30958848.34456765,-1.8782677342045189,57.36856622834928,27.706664718624786,70.39046877482315,-0.11910585619203493,-172846.26845512562,31131848.081348907,30958916.737662833,True,False,False,True
2026-04-01 00:00:00,C16,-20960900.506943222,28135866.690016024,23503431.27636292,0.0,True,77.13209856266761,35995072.74318375,-0.016988682750416036,5.128804216461353,2.477002096711676,70.39046877482315,-0.20605612584929164,-244736.984589905,36239887.501003936,35995142.91060772,True,True,True,True
2026-04-01 00:00:00,C19,19497708.331906207,6900439.84593605,18778177.87761063,0.0,True,3.5363322796833767,26820503.25943187,0.5382002419755981,57.36856622834928,27.706664718624786,70.39046877482315,-0.08678203704789535,-286321.6361466778,27106980.812696476,26820574.101318847,True,False,True,True
2026-04-01 00:00:00,C20,17889925.71458219,20858275.597572293,5011201.457681403,0.0,True,13.923378542149884,25704619.95088445,0.5336812752486916,20.779297948675413,10.035548719498186,70.39046877482315,0.33404867066872523,-279465.8164766928,25984187.84040653,25704691.20908317,True,False,True,True
2026-04-01 00:00:00,C21,-4944803.71525022,-23769496.876678217,13733519.550629782,0.0,True,-31.986929467356102,30755501.429310024,-0.5465240187958618,57.36856622834928,27.706664718624786,70.39046877482315,-0.05935972575513199,-258972.74462896792,31014629.033754975,30755571.213895056,True,False,True,True
2026-04-01 00:00:00,C22,10137533.812051922,-12143871.08292141,22979471.884334043,0.0,True,-15.689213300543827,28957247.256044824,-0.052321280090363784,57.36856622834928,27.706664718624786,70.39046877482315,-0.06942503791587037,134178.6539513009,28823223.946046926,28957317.52476728,True,False,True,True
