epoch_time,sat_id,health,tk,semi_major_axis,mean_motion_0,mean_motion,mean_anomaly,eccentric_anomaly,true_anomaly,phi,delta_u,delta_r,delta_i,u,r,i,omega_k,x_orb,y_orb,x,y,z,is_geo
2026-04-01 00:00:00,C29,0.0,0.0,27906443.330078125,0.00013542915038961323,0.00013543361236118654,2.991513328081,2.9915590419496794,2.9916047489085,4.3698840942215,6.695978505688158e-06,-261.36044884818017,-4.822707833608556e-09,4.369890790200006,27914620.91175616,0.9467045150261922,-16.871863304795,-9374880.608163146,-26293300.938256897,17820500.285316512,-2528680.473553016,-21336860.249126635,False
2026-04-01 00:00:00,C30,0.0,0.0,27906325.01757812,0.00013543001164481228,0.0001354344262929858,-1.989626378188,-1.9902253242372905,-1.9908241903656458,-1.150687937078446,-4.6593618642445396e-07,-99.3396564900012,-3.247417838118478e-09,-1.1506884030146325,27913678.41818958,0.9466607102510821,-16.871393666398,11384844.817877607,-25486442.500022404,9164764.156693589,16354152.197538946,-20681446.9195465,False
2026-04-01 00:00:00,C32,0.0,0.0,27906137.61132812,0.00013543137588626974,0.0001354351603296213,-1.90557954162,-1.9062978197160119,-1.9070160079493104,-2.50955899720911,5.637902156062088e-06,150.91139263424714,-5.1656727991862915e-08,-2.509553359306954,27913277.66251863,0.986836857124472,-21.016756867608997,-22521113.20700382,-16490922.647995768,5127133.135875392,23739774.63821164,-13758149.432201758,False
2026-04-01 00:00:00,C33,0.0,0.0,27906177.982421875,0.00013543108199915273,0.00013543483447688706,-0.8347627255039,-0.8352286744709384,-0.8356947217372541,-0.9338853077692941,-5.975517542047028e-06,-145.14129762746745,3.755355935220876e-10,-0.9338912832868361,27894265.329016242,0.9868689529143356,-21.016860527058,16589002.262171486,-22425321.45123514,-19547082.97532789,-6779007.802046234,-18709533.361925427,False
2026-04-01 00:00:00,C34,0.0,0.0,27905992.001953125,0.0001354324358792483,0.00013543691070850005,0.9930778943204,0.9936753073006268,0.9942728365442512,2.0080130735912514,1.3047864266572394e-07,-102.51682032927975,-2.141219037885249e-08,2.008013204069894,27895035.378677607,0.9448190018411097,-16.871087327694998,-11811309.84880794,25271049.808686774,-8909762.129850313,-16713531.387885612,20479428.852224447,False
2026-04-01 00:00:00,C35,0.0,0.0,27906012.83789063,0.00013543228419896747,0.0001354367851007338,2.720820764237,2.721224537988304,2.7216281295571445,3.5209121870149445,-6.257014699877301e-07,117.60696234870873,2.0389951200841898e-08,3.5209115613134743,27931337.06430907,0.9448937058618512,-16.871097200197998,-25945895.26258447,-10342635.506631877,15849103.504876323,-21417447.912543796,-8382030.37486957,False
2026-04-01 00:00:00,C36,0.0,0.0,27906530.38867188,0.00013542851665288423,0.00013543225573720352,1.150088456932,1.1506413671049507,1.1511943456121323,0.13241876282313236,5.516669480811538e-06,60.91066953480623,8.257307568263555e-08,0.13242427949261318,27899697.904211864,0.9460140992369757,-18.927012686564378,27655427.98216841,3683808.663513947,27739241.409160882,8316.58952114312,2987902.278341266,False
2026-04-01 00:00:00,C37,0.0,0.0,27906669.79882812,0.0001354275018370415,0.00013543119324080328,1.907660945621,1.9082035779191768,1.9087461586040209,1.7406507080223208,-5.419556622945881e-06,-99.21468428384551,3.1191491157024674e-08,1.7406452884656978,27911883.10840415,0.9460293997176912,-18.92715064412801,-4718042.904350225,27510239.726507787,-3456525.0124646127,16408276.8869005,22313540.80145574,False
2026-04-01 00:00:00,C38,0.0,0.0,27911098.93554687,0.00013539526718055357,0.00013539623186359365,0.6051053648844,0.6064618084931205,0.6078195813599775,-1.5816607045390225,-1.1514091420495636e-05,257.5006663327748,-3.8318047492049186e-08,-1.581672218630443,27856777.040400486,1.0228500792659525,-21.484070550608,-302961.3212647527,-27855129.536880657,-6781929.454363521,12831920.486139575,-23777032.543864924,False
2026-04-01 00:00:00,C39,0.0,0.0,27903416.37695313,0.0001354511879495516,0.00013545193976658207,-1.125398101668,-1.1288828182890387,-1.1323704193220971,-3.7064500037720975,-2.3847327825398874e-05,-35.55648798000635,3.6065776315033214e-08,-3.706473851099923,27857376.737387702,0.9646975734646763,-19.36950658628,-23529794.63646729,14912484.80483466,-16199487.44457379,19062923.007753875,12256223.383338507,False
